gpa,english_proficiency,extracurriculars,applied_university_id,applied_major_category,admission_decision
2.48,8,3,5,បច្ចេកវិទ្យា,0
2.44,2,1,31,បរិស្ថាន,0
3.2,1,1,40,វិស្វកម្ម,1
3.16,1,4,36,ទេសចរណ៍,0
3.24,8,2,25,វិស្វកម្ម,1
2.98,7,1,17,ភាសា,1
3.34,6,0,5,បច្ចេកវិទ្យា,0
3.15,5,2,35,សិល្បៈ,1
3.94,2,4,31,ភាសា,1
3.39,7,1,37,សិល្បៈ,1
3.19,5,5,33,ទេសចរណ៍,1
2.95,2,3,26,ព្រៃឈើ,1
3.62,2,4,23,សេដ្ឋកិច្ច,1
3.21,8,5,26,បរិស្ថាន,1
3.35,8,3,9,អប់រំ,1
3.53,6,2,6,ធុរកិច្ច,1
3.6,5,5,37,អប់រំ,1
3.0,1,4,5,ទេសចរណ៍,1
3.36,10,3,22,សារព័ត៌មាន,1
2.64,9,4,13,សារព័ត៌មាន,1
3.6,10,4,33,ធុរកិច្ច,1
2.87,5,2,11,បុរាណវិទ្យា,1
2.76,10,1,46,ទំនាក់ទំនងអន្តរជាតិ,0
3.0,4,2,31,ទំនាក់ទំនងអន្តរជាតិ,1
3.67,8,1,16,កសិកម្ម,1
3.54,7,1,46,ព្រៃឈើ,0
2.82,10,2,30,អប់រំ,1
2.65,3,0,23,ច្បាប់,1
2.53,3,1,14,ទេសចរណ៍,0
2.46,10,3,42,កសិកម្ម,1
2.92,4,0,17,បច្ចេកវិទ្យា,1
2.82,5,5,43,ជលផល,1
3.36,8,2,3,ព្រៃឈើ,1
2.68,5,3,36,បរិស្ថាន,0
2.95,6,3,14,វិទ្យាសាស្ត្រ,1
3.19,3,0,16,អប់រំ,1
2.56,10,3,22,សារព័ត៌មាន,0
2.94,5,2,10,វិស្វកម្ម,0
2.91,9,1,24,សិល្បៈ,1
3.26,2,3,14,អប់រំ,1
3.52,5,3,38,ស្ថាបត្យកម្ម,1
3.52,4,4,28,វេជ្ជសាស្ត្រ,0
2.72,5,0,19,សេដ្ឋកិច្ច,1
3.66,7,5,1,សារព័ត៌មាន,1
3.65,4,2,43,ធុរកិច្ច,1
3.65,1,5,13,វិស្វកម្ម,1
2.56,5,1,29,ច្បាប់,1
3.43,3,4,18,បរិស្ថាន,1
3.47,9,1,43,រដ្ឋបាល,1
3.51,6,4,39,ទេសចរណ៍,1
3.38,10,2,23,បច្ចេកវិទ្យា,1
3.55,3,4,19,វិស្វកម្ម,1
3.91,8,3,35,បច្ចេកវិទ្យា,1
3.03,6,0,2,ព្រៃឈើ,0
3.79,10,2,15,វិទ្យាសាស្ត្រ,1
3.43,4,2,7,សិល្បៈ,1
4.0,8,0,26,សិល្បៈ,1
3.49,5,1,11,កសិកម្ម,1
2.85,9,5,22,វិស្វកម្ម,1
3.06,9,0,21,ព្រៃឈើ,1
2.43,1,5,41,វេជ្ជសាស្ត្រ,1
3.0,7,4,45,វេជ្ជសាស្ត្រ,1
3.37,8,0,22,អប់រំ,1
2.9,10,1,5,ស្ថាបត្យកម្ម,1
3.67,6,4,36,វិទ្យាសាស្ត្រ,0
3.73,5,2,41,រដ្ឋបាល,1
3.48,2,1,36,វិទ្យាសាស្ត្រ,0
3.05,7,3,20,សារព័ត៌មាន,1
3.74,2,3,39,កសិកម្ម,1
2.87,2,3,17,ព្រៃឈើ,1
3.15,4,0,38,សេដ្ឋកិច្ច,1
3.81,8,5,27,បុរាណវិទ្យា,1
3.29,7,3,29,ទេសចរណ៍,1
3.48,10,0,35,ភាសា,1
3.52,6,5,17,ច្បាប់,1
2.57,5,2,40,វិទ្យាសាស្ត្រ,1
3.44,5,3,27,ទេសចរណ៍,1
3.78,7,1,31,ស្ថាបត្យកម្ម,1
3.52,1,1,18,វេជ្ជសាស្ត្រ,1
3.24,6,1,34,សេដ្ឋកិច្ច,1
2.97,1,0,25,រដ្ឋបាល,1
3.11,4,3,29,បុរាណវិទ្យា,1
2.56,9,0,19,កសិកម្ម,1
2.81,9,5,35,កសិកម្ម,1
3.37,6,4,17,ច្បាប់,1
2.84,10,1,20,ច្បាប់,1
3.48,1,1,37,អប់រំ,1
2.96,5,1,30,ទេសចរណ៍,1
2.94,4,3,46,ព្រៃឈើ,1
3.1,6,1,31,អប់រំ,0
3.05,6,0,1,សារព័ត៌មាន,1
3.52,1,4,36,កសិកម្ម,0
2.87,4,4,25,ធុរកិច្ច,1
3.11,2,1,14,សិល្បៈ,1
3.09,5,4,34,ស្ថាបត្យកម្ម,1
2.25,9,2,45,បរិស្ថាន,1
3.02,3,2,30,អប់រំ,1
2.41,6,5,33,សារព័ត៌មាន,1
2.99,8,3,16,ទំនាក់ទំនងអន្តរជាតិ,1
3.26,4,4,14,បរិស្ថាន,1
3.37,4,4,4,វិទ្យាសាស្ត្រ,1
3.17,3,0,5,ព្រៃឈើ,1
3.16,9,3,40,សិល្បៈ,1
2.0,2,4,22,ធុរកិច្ច,1
3.09,6,5,31,ព្រៃឈើ,1
3.2,8,2,6,ទំនាក់ទំនងអន្តរជាតិ,1
3.49,4,3,6,សិល្បៈ,1
4.0,2,2,11,ព្រៃឈើ,1
2.86,2,3,6,វេជ្ជសាស្ត្រ,0
3.24,7,3,42,បុរាណវិទ្យា,1
2.82,9,5,1,ព្រៃឈើ,1
2.68,2,3,43,កសិកម្ម,1
2.67,8,2,29,ធុរកិច្ច,1
3.3,9,2,46,ព្រៃឈើ,1
2.73,7,0,40,ភាសា,0
3.0,10,0,7,បរិស្ថាន,1
2.69,9,3,46,សារព័ត៌មាន,1
2.92,5,5,9,ទំនាក់ទំនងអន្តរជាតិ,1
2.7,5,2,9,វិទ្យាសាស្ត្រ,1
3.04,5,2,41,វេជ្ជសាស្ត្រ,1
3.22,3,3,44,ជលផល,1
3.47,4,4,46,វេជ្ជសាស្ត្រ,1
2.95,7,3,5,ធុរកិច្ច,1
2.88,7,4,30,សុខភាព,1
2.8,6,4,7,វិទ្យាសាស្ត្រ,1
3.34,9,5,8,បុរាណវិទ្យា,1
3.05,9,5,10,អប់រំ,1
3.83,10,3,18,ស្ថាបត្យកម្ម,1
3.47,7,4,35,បរិស្ថាន,1
3.45,2,1,19,រដ្ឋបាល,1
2.85,8,3,5,រដ្ឋបាល,0
2.56,6,0,38,ជលផល,1
3.24,7,3,48,បច្ចេកវិទ្យា,1
2.77,10,0,42,វិស្វកម្ម,0
3.78,5,1,23,អប់រំ,1
3.34,8,1,48,សារព័ត៌មាន,1
3.53,9,0,28,សេដ្ឋកិច្ច,1
2.81,6,3,28,សេដ្ឋកិច្ច,0
3.48,4,2,20,ធុរកិច្ច,1
2.48,7,5,40,ច្បាប់,1
2.65,4,3,43,វិទ្យាសាស្ត្រ,1
3.76,1,1,38,សិល្បៈ,1
3.58,5,4,6,ព្រៃឈើ,1
3.81,10,3,35,ជលផល,1
3.2,6,0,27,រដ្ឋបាល,1
2.97,1,5,10,ច្បាប់,1
2.83,5,3,7,វិទ្យាសាស្ត្រ,1
3.89,8,4,5,វិស្វកម្ម,1
2.77,8,3,41,វេជ្ជសាស្ត្រ,1
2.91,3,5,8,វិស្វកម្ម,1
2.13,10,5,19,វិស្វកម្ម,1
3.87,1,5,41,ស្ថាបត្យកម្ម,1
2.98,10,1,25,អប់រំ,1
3.07,4,4,27,កសិកម្ម,1
2.42,2,1,4,ទំនាក់ទំនងអន្តរជាតិ,1
2.63,6,1,3,រដ្ឋបាល,1
3.45,9,1,20,ទំនាក់ទំនងអន្តរជាតិ,1
2.75,4,2,41,ទេសចរណ៍,0
3.13,2,1,39,សេដ្ឋកិច្ច,1
3.67,1,0,12,កសិកម្ម,1
3.88,10,5,40,សិល្បៈ,1
2.9,2,4,3,សារព័ត៌មាន,0
2.93,1,2,9,រដ្ឋបាល,1
3.15,5,3,15,វេជ្ជសាស្ត្រ,0
3.23,10,2,45,ព្រៃឈើ,1
3.62,8,4,37,ស្ថាបត្យកម្ម,1
3.65,5,4,8,ភាសា,1
2.91,9,1,37,វិស្វកម្ម,1
3.29,5,4,17,បរិស្ថាន,1
3.17,2,1,48,ទំនាក់ទំនងអន្តរជាតិ,0
3.04,10,1,40,សេដ្ឋកិច្ច,1
3.61,8,4,37,វេជ្ជសាស្ត្រ,1
3.27,10,5,24,ច្បាប់,1
3.14,10,3,7,បច្ចេកវិទ្យា,1
3.35,4,5,28,សុខភាព,0
2.59,8,1,37,វេជ្ជសាស្ត្រ,0
3.32,6,3,4,បរិស្ថាន,1
2.93,4,3,45,សេដ្ឋកិច្ច,1
3.46,6,4,32,សុខភាព,1
3.02,10,0,41,ទេសចរណ៍,1
2.84,2,4,19,ស្ថាបត្យកម្ម,1
2.45,8,4,15,បច្ចេកវិទ្យា,1
3.31,10,3,32,ជលផល,0
3.39,8,3,16,ព្រៃឈើ,1
3.33,1,0,45,បុរាណវិទ្យា,1
2.97,7,2,21,សិល្បៈ,1
3.11,10,5,45,ជលផល,1
2.88,1,3,7,បរិស្ថាន,0
3.42,9,0,34,ស្ថាបត្យកម្ម,1
2.28,10,5,45,បុរាណវិទ្យា,1
3.44,4,1,13,អប់រំ,1
4.0,7,4,21,វិទ្យាសាស្ត្រ,1
2.94,2,1,8,កសិកម្ម,1
3.54,1,3,41,សុខភាព,1
3.01,2,4,8,សេដ្ឋកិច្ច,1
3.32,6,1,39,រដ្ឋបាល,1
3.55,5,5,36,ព្រៃឈើ,0
3.35,8,5,18,ជលផល,1
3.32,2,5,18,រដ្ឋបាល,1
2.89,10,5,17,ជលផល,1
3.74,7,1,24,ទេសចរណ៍,1
3.03,6,3,38,វិទ្យាសាស្ត្រ,1
2.38,9,4,29,សារព័ត៌មាន,1
3.49,1,2,23,ច្បាប់,1
2.88,8,4,17,សេដ្ឋកិច្ច,1
3.45,10,5,45,ភាសា,1
3.67,10,2,13,កសិកម្ម,1
2.76,1,1,4,ធុរកិច្ច,1
3.51,9,4,38,កសិកម្ម,1
2.62,5,1,22,បុរាណវិទ្យា,1
3.4,3,2,27,វិស្វកម្ម,0
3.55,9,4,41,វិស្វកម្ម,1
3.31,9,1,16,សិល្បៈ,1
3.13,5,2,44,ស្ថាបត្យកម្ម,1
2.83,5,3,4,ទេសចរណ៍,1
2.8,10,2,23,បុរាណវិទ្យា,0
3.07,7,3,1,កសិកម្ម,1
3.51,3,1,31,អប់រំ,1
2.78,2,4,41,រដ្ឋបាល,1
2.57,6,5,34,ព្រៃឈើ,1
2.56,8,1,38,ជលផល,1
2.97,1,4,1,សារព័ត៌មាន,1
2.91,7,1,29,ធុរកិច្ច,1
2.26,7,3,1,បច្ចេកវិទ្យា,1
3.38,2,5,6,ស្ថាបត្យកម្ម,1
3.52,8,2,27,អប់រំ,1
3.4,6,0,30,វិស្វកម្ម,1
2.82,8,1,46,សិល្បៈ,0
3.51,10,5,45,បុរាណវិទ្យា,1
2.27,7,0,14,សារព័ត៌មាន,0
3.52,8,1,15,រដ្ឋបាល,1
3.19,8,4,47,ធុរកិច្ច,1
4.0,1,3,40,កសិកម្ម,1
3.8,3,0,12,អប់រំ,1
2.96,3,2,41,ព្រៃឈើ,1
3.46,3,3,1,ភាសា,1
2.68,4,4,44,វិស្វកម្ម,1
3.45,4,2,8,វិទ្យាសាស្ត្រ,1
2.5,10,3,39,កសិកម្ម,1
3.7,7,3,29,វិស្វកម្ម,1
3.57,5,0,24,ទេសចរណ៍,0
2.44,2,5,31,ទំនាក់ទំនងអន្តរជាតិ,1
3.41,1,2,38,អប់រំ,1
3.31,5,4,23,ទំនាក់ទំនងអន្តរជាតិ,1
2.48,9,4,5,វិស្វកម្ម,1
3.45,6,5,15,បរិស្ថាន,1
3.23,8,5,47,ធុរកិច្ច,1
3.24,5,1,1,កសិកម្ម,1
4.0,9,4,24,សេដ្ឋកិច្ច,1
2.96,7,4,9,វិស្វកម្ម,1
3.63,3,4,24,អប់រំ,1
3.49,10,3,4,សារព័ត៌មាន,1
3.51,7,0,39,បរិស្ថាន,1
3.48,10,3,48,ព្រៃឈើ,1
3.19,10,1,39,សុខភាព,1
2.92,5,0,45,សិល្បៈ,1
3.88,2,4,4,ស្ថាបត្យកម្ម,1
3.6,2,1,17,អប់រំ,1
2.57,3,2,20,ព្រៃឈើ,0
2.88,10,5,31,បុរាណវិទ្យា,1
2.67,6,2,40,ធុរកិច្ច,1
3.87,5,3,48,ព្រៃឈើ,1
2.59,8,2,37,ទេសចរណ៍,1
3.47,8,2,6,ជលផល,1
3.03,6,0,43,សិល្បៈ,1
3.19,2,3,5,សិល្បៈ,1
3.34,6,2,17,រដ្ឋបាល,1
3.63,6,0,21,បច្ចេកវិទ្យា,1
3.19,5,0,48,សុខភាព,1
3.05,7,3,28,ព្រៃឈើ,0
3.46,7,4,7,ស្ថាបត្យកម្ម,1
3.64,8,3,21,រដ្ឋបាល,1
4.0,8,3,9,ច្បាប់,1
3.36,6,2,46,សេដ្ឋកិច្ច,1
3.09,10,1,20,កសិកម្ម,1
3.46,4,5,17,ធុរកិច្ច,1
3.31,8,4,44,សុខភាព,1
2.74,9,5,7,វិទ្យាសាស្ត្រ,1
2.83,6,5,17,វេជ្ជសាស្ត្រ,1
3.52,8,3,33,សេដ្ឋកិច្ច,1
3.72,9,5,46,វិទ្យាសាស្ត្រ,1
3.43,3,1,3,កសិកម្ម,1
2.1,9,0,26,ភាសា,1
3.9,1,4,48,ទំនាក់ទំនងអន្តរជាតិ,1
3.19,5,5,28,សារព័ត៌មាន,0
2.77,9,5,29,ធុរកិច្ច,1
3.15,9,1,40,បុរាណវិទ្យា,1
3.3,7,4,18,វិស្វកម្ម,1
2.54,2,0,9,បច្ចេកវិទ្យា,1
2.92,3,3,48,ធុរកិច្ច,1
3.18,7,5,22,ច្បាប់,1
2.8,4,2,24,ជលផល,1
3.06,10,0,28,ធុរកិច្ច,1
2.58,2,1,1,ធុរកិច្ច,0
3.42,4,1,8,វិទ្យាសាស្ត្រ,1
2.25,4,2,5,ទំនាក់ទំនងអន្តរជាតិ,1
2.0,8,2,3,សារព័ត៌មាន,1
2.6,5,2,34,ព្រៃឈើ,1
3.3,7,4,26,ជលផល,1
3.37,2,1,9,វិទ្យាសាស្ត្រ,1
3.1,9,0,28,សារព័ត៌មាន,1
3.58,9,4,9,បច្ចេកវិទ្យា,1
3.34,9,0,1,កសិកម្ម,0
2.99,8,3,2,ទំនាក់ទំនងអន្តរជាតិ,1
3.42,5,2,28,ធុរកិច្ច,0
3.47,6,5,44,ធុរកិច្ច,1
3.23,6,0,4,ទំនាក់ទំនងអន្តរជាតិ,0
2.68,2,0,11,បច្ចេកវិទ្យា,0
3.21,6,2,36,ភាសា,0
2.68,7,1,11,កសិកម្ម,0
2.53,3,0,46,វិស្វកម្ម,1
2.91,8,2,39,កសិកម្ម,1
4.0,6,2,9,សារព័ត៌មាន,1
3.34,4,1,12,ទេសចរណ៍,1
3.23,2,3,13,វិស្វកម្ម,1
3.93,10,5,46,ទេសចរណ៍,1
3.64,3,0,37,សិល្បៈ,1
3.21,9,1,47,បរិស្ថាន,1
3.33,2,3,36,ធុរកិច្ច,0
2.85,8,5,5,រដ្ឋបាល,1
3.13,10,2,2,ស្ថាបត្យកម្ម,0
3.03,1,1,3,អប់រំ,1
3.89,3,1,14,កសិកម្ម,1
2.89,5,1,43,ធុរកិច្ច,1
2.74,8,0,16,បច្ចេកវិទ្យា,1
2.87,8,1,47,ជលផល,1
3.64,2,4,41,សិល្បៈ,1
3.38,4,2,39,វិស្វកម្ម,1
3.39,5,1,20,រដ្ឋបាល,1
3.53,4,5,22,ធុរកិច្ច,1
2.9,8,1,3,វិទ្យាសាស្ត្រ,1
2.82,9,3,11,ព្រៃឈើ,1
2.95,2,4,15,ស្ថាបត្យកម្ម,1
2.7,2,0,42,ទំនាក់ទំនងអន្តរជាតិ,1
3.66,2,2,10,ព្រៃឈើ,1
2.75,7,1,44,បរិស្ថាន,0
3.14,2,5,33,សិល្បៈ,1
2.86,6,5,19,ទំនាក់ទំនងអន្តរជាតិ,1
3.47,3,4,39,សារព័ត៌មាន,1
3.69,9,0,6,បុរាណវិទ្យា,1
3.08,5,3,39,ទេសចរណ៍,1
2.9,10,5,17,ច្បាប់,0
3.23,6,5,9,ច្បាប់,1
3.49,4,4,25,កសិកម្ម,1
3.4,4,0,23,ទំនាក់ទំនងអន្តរជាតិ,1
3.44,5,1,36,ច្បាប់,0
3.53,10,5,33,វិទ្យាសាស្ត្រ,1
2.82,8,2,19,សារព័ត៌មាន,1
4.0,9,3,28,បុរាណវិទ្យា,1
3.09,6,4,15,សារព័ត៌មាន,0
2.93,2,0,5,កសិកម្ម,1
3.17,9,2,32,សារព័ត៌មាន,0
2.83,10,4,8,ស្ថាបត្យកម្ម,1
2.8,9,0,26,វេជ្ជសាស្ត្រ,1
2.9,3,0,18,សុខភាព,0
2.69,9,5,7,សេដ្ឋកិច្ច,1
2.45,4,5,27,រដ្ឋបាល,1
3.24,8,1,38,ទេសចរណ៍,1
3.37,8,5,17,វិទ្យាសាស្ត្រ,1
3.49,10,4,27,ស្ថាបត្យកម្ម,1
3.54,1,1,29,សុខភាព,0
3.32,5,1,37,សុខភាព,1
3.46,2,1,43,អប់រំ,1
3.1,7,2,24,ស្ថាបត្យកម្ម,1
3.31,7,4,36,ស្ថាបត្យកម្ម,0
2.54,1,4,38,សុខភាព,1
2.86,6,3,40,ធុរកិច្ច,1
3.4,9,5,42,ទំនាក់ទំនងអន្តរជាតិ,1
2.59,4,4,32,ទេសចរណ៍,1
3.09,1,1,2,បុរាណវិទ្យា,1
3.09,1,3,32,សិល្បៈ,1
3.36,2,5,8,ស្ថាបត្យកម្ម,1
3.2,3,5,34,សិល្បៈ,1
3.33,6,5,23,ទំនាក់ទំនងអន្តរជាតិ,1
4.0,6,0,34,រដ្ឋបាល,1
3.43,2,3,41,បរិស្ថាន,1
2.97,9,3,45,កសិកម្ម,1
3.7,9,2,12,ច្បាប់,1
3.64,5,1,28,សិល្បៈ,0
2.9,8,1,21,ព្រៃឈើ,1
3.26,1,0,26,វិស្វកម្ម,1
2.34,8,2,40,វិស្វកម្ម,1
2.99,6,1,43,សុខភាព,1
3.48,9,4,48,ច្បាប់,1
2.64,4,4,13,ព្រៃឈើ,0
3.04,8,5,41,អប់រំ,1
2.39,5,4,14,បរិស្ថាន,0
3.23,3,0,44,ភាសា,1
4.0,5,5,24,សិល្បៈ,1
3.22,5,4,26,សុខភាព,1
2.87,10,2,11,សិល្បៈ,1
3.54,6,0,3,វេជ្ជសាស្ត្រ,1
3.06,8,0,47,ធុរកិច្ច,1
3.04,3,5,36,ស្ថាបត្យកម្ម,0
2.75,3,5,3,ស្ថាបត្យកម្ម,1
2.69,2,1,2,អប់រំ,1
3.32,7,1,8,សិល្បៈ,1
3.46,2,5,5,ជលផល,1
3.61,8,1,28,សេដ្ឋកិច្ច,1
3.47,3,1,34,ភាសា,0
3.19,9,5,21,ទេសចរណ៍,1
3.21,8,3,39,សិល្បៈ,1
3.11,2,0,23,ព្រៃឈើ,1
2.81,2,3,26,រដ្ឋបាល,1
3.65,5,3,28,ស្ថាបត្យកម្ម,0
2.42,10,3,45,សារព័ត៌មាន,1
3.01,8,3,17,សេដ្ឋកិច្ច,1
2.43,5,3,2,សេដ្ឋកិច្ច,1
2.86,5,2,23,រដ្ឋបាល,1
3.26,10,5,24,សេដ្ឋកិច្ច,1
3.86,3,0,34,ជលផល,0
3.24,9,3,36,ធុរកិច្ច,1
2.96,5,1,2,ស្ថាបត្យកម្ម,1
2.71,5,2,18,ច្បាប់,1
3.14,10,5,44,សិល្បៈ,1
3.61,8,3,7,ស្ថាបត្យកម្ម,1
2.97,8,0,10,ព្រៃឈើ,1
3.01,5,1,20,សិល្បៈ,1
3.4,5,0,31,សេដ្ឋកិច្ច,1
3.32,5,3,44,ព្រៃឈើ,1
2.82,4,2,36,សារព័ត៌មាន,0
3.11,7,3,42,ទំនាក់ទំនងអន្តរជាតិ,1
2.75,6,3,20,ជលផល,1
3.0,8,4,44,ទេសចរណ៍,1
2.86,2,4,29,សារព័ត៌មាន,1
3.11,9,4,42,ធុរកិច្ច,1
3.05,3,4,43,សិល្បៈ,1
3.07,3,3,6,កសិកម្ម,0
3.0,5,0,14,ច្បាប់,1
3.03,6,1,23,ទេសចរណ៍,0
3.27,6,2,22,សុខភាព,1
3.58,9,5,33,សិល្បៈ,1
3.34,7,3,48,អប់រំ,1
3.25,6,2,27,បច្ចេកវិទ្យា,0
3.7,8,0,30,បច្ចេកវិទ្យា,0
3.46,7,3,46,បរិស្ថាន,1
3.19,8,4,21,បរិស្ថាន,1
2.85,10,2,43,សិល្បៈ,1
3.55,2,4,20,អប់រំ,1
3.41,9,5,24,បរិស្ថាន,1
2.77,8,1,18,កសិកម្ម,1
3.51,9,0,20,ទំនាក់ទំនងអន្តរជាតិ,1
3.49,7,2,22,កសិកម្ម,1
2.65,8,5,47,វិទ្យាសាស្ត្រ,1
3.66,2,2,17,សុខភាព,1
2.64,10,3,46,ជលផល,0
3.14,3,4,48,បុរាណវិទ្យា,1
3.47,10,0,26,ទំនាក់ទំនងអន្តរជាតិ,1
3.2,5,5,8,អប់រំ,1
3.2,3,1,34,សុខភាព,1
4.0,3,4,44,បុរាណវិទ្យា,1
3.54,2,4,20,សារព័ត៌មាន,1
2.92,6,1,3,សេដ្ឋកិច្ច,1
2.5,10,4,8,រដ្ឋបាល,1
3.35,4,3,40,សិល្បៈ,1
3.29,8,4,12,សារព័ត៌មាន,1
2.79,10,3,11,ធុរកិច្ច,0
3.12,4,0,46,សេដ្ឋកិច្ច,1
3.72,2,4,31,រដ្ឋបាល,1
2.22,7,1,30,ទេសចរណ៍,1
3.14,2,0,34,វិទ្យាសាស្ត្រ,1
3.59,1,3,8,សេដ្ឋកិច្ច,1
2.46,5,5,29,វេជ្ជសាស្ត្រ,0
3.61,4,3,22,បច្ចេកវិទ្យា,1
2.66,7,2,21,ជលផល,1
3.86,5,4,31,ស្ថាបត្យកម្ម,1
3.31,5,0,21,សារព័ត៌មាន,1
2.67,4,4,13,ជលផល,1
3.53,2,2,45,ព្រៃឈើ,1
3.13,3,2,41,កសិកម្ម,1
2.7,1,2,36,សេដ្ឋកិច្ច,0
2.62,10,4,15,វិទ្យាសាស្ត្រ,0
3.47,5,1,10,ច្បាប់,1
3.16,9,3,48,ធុរកិច្ច,1
3.77,10,3,5,កសិកម្ម,1
3.26,5,0,42,រដ្ឋបាល,1
3.7,9,2,13,ព្រៃឈើ,1
2.99,4,4,31,បរិស្ថាន,1
2.85,8,0,12,ភាសា,0
3.03,2,1,8,ទំនាក់ទំនងអន្តរជាតិ,1
2.92,1,2,37,ទេសចរណ៍,1
3.89,4,4,17,ទំនាក់ទំនងអន្តរជាតិ,1
3.21,7,0,35,ទំនាក់ទំនងអន្តរជាតិ,1
2.87,8,1,33,វិស្វកម្ម,1
3.17,2,1,7,ទេសចរណ៍,1
3.17,2,1,20,សារព័ត៌មាន,1
3.58,3,0,43,បរិស្ថាន,1
3.34,7,2,13,ភាសា,1
2.93,1,0,17,ព្រៃឈើ,1
3.39,7,2,8,ជលផល,1
2.72,3,5,13,សារព័ត៌មាន,1
3.35,2,0,42,វេជ្ជសាស្ត្រ,0
3.73,1,5,34,ទេសចរណ៍,1
3.29,10,5,24,បច្ចេកវិទ្យា,1
2.78,8,2,20,សុខភាព,1
2.8,1,5,7,ច្បាប់,1
3.95,8,5,40,បុរាណវិទ្យា,1
2.83,4,5,31,វិទ្យាសាស្ត្រ,1
3.2,10,0,23,ព្រៃឈើ,1
3.35,3,0,7,សារព័ត៌មាន,1
2.65,1,1,3,កសិកម្ម,0
3.15,2,0,41,ព្រៃឈើ,1
3.03,10,1,38,វិស្វកម្ម,1
3.19,3,2,15,ភាសា,1
3.17,8,0,40,ទំនាក់ទំនងអន្តរជាតិ,0
3.26,9,5,44,ស្ថាបត្យកម្ម,1
3.22,6,1,37,ភាសា,1
3.0,5,1,33,ទេសចរណ៍,1
2.35,1,3,40,ទេសចរណ៍,1
2.72,5,2,22,ព្រៃឈើ,1
3.13,5,3,42,សិល្បៈ,1
2.85,5,0,34,កសិកម្ម,1
3.09,8,4,14,ធុរកិច្ច,1
3.58,6,3,6,សេដ្ឋកិច្ច,1
3.87,4,4,22,វិស្វកម្ម,1
3.74,3,2,22,កសិកម្ម,1
3.08,6,4,2,បរិស្ថាន,1
2.91,6,5,41,ព្រៃឈើ,1
